"id","name","terms"
"d008060","lipodystrophy","lipodystrophies"
"d012875","skin diseases metabolic","disease metabolic skin;metabolic skin disease;skin disease metabolic"
"d017513","lichen nitidus",""
"d008010","lichen planus","lichen ruber planus;lichen rubra planus"
"d018459","lichen sclerosus et atrophicus","lichen sclerosis et atrophicus;lichen sclerosus;sclerosus lichen;lichen sclerosis;lichen scleroses;scleroses lichen;sclerosis lichen"
"d017514","pityriasis lichenoides","mucha-habermann disease;disease mucha-habermann;mucha habermann disease;habermanns disease;disease habermanns;habermanns disease;habermann disease;disease habermann"
"d017512","lichenoid eruptions","eruption lichenoid;lichenoid eruption;licheniform eruptions;eruption licheniform;eruptions licheniform;licheniform eruption"
"d010267","parapsoriasis","parapsoriases;digitate dermatosis;dermatoses digitate;dermatosis digitate;digitate dermatoses;erythroderma maculopapular;erythrodermas maculopapular;maculopapular erythroderma;maculopapular erythrodermas;parakeratosis variegata"
"d017515","pityriasis rosea",""
"d010916","pityriasis rubra pilaris",""
"d010915","pityriasis","pityriases"
"d011565","psoriasis","psoriases;pustulosis of palms and soles;pustulosis palmaris et plantaris;palmoplantaris pustulosis"
"d017444","skin diseases papulosquamous","papulosquamous disorders;disorder papulosquamous;disorders papulosquamous;papulosquamous disorder;disease papulosquamous skin;papulosquamous skin disease;skin disease papulosquamous"
"d000080223","chronic urticaria","chronic inducible urticaria;chronic inducible urticarias;inducible urticaria chronic;urticaria chronic inducible;cindu;chronic spontaneous urticaria;chronic spontaneous urticarias;spontaneous urticaria chronic;urticaria chronic spontaneous;chronic autoimmune urticaria;autoimmune urticaria chronic;chronic autoimmune urticarias;urticaria chronic autoimmune;chronic idiopathic urticaria;chronic idiopathic urticarias;idiopathic urticaria chronic;urticaria chronic idiopathic;autoimmune urticaria;autoimmune urticarias;urticaria autoimmune;urticaria idiopathic chronic"
"d014581","urticaria","hives"
"d017445","skin diseases vascular","disease vascular skin;skin disease vascular;vascular skin disease"
"d001768","blister","vesication;vesications;bullae;bullous lesion;bullous lesions;lesion bullous;lesions bullous;bleb;blebs;bulla"
"d062027","linear iga bullous dermatosis","linear iga dermatosis;dermatoses linear iga;dermatosis linear iga;iga dermatoses linear;iga dermatosis linear;linear iga dermatoses;drug-induced linear iga dermatosis;drug induced linear iga dermatosis;linear iga igg bullous dermatosis;linear iga igg dermatosis;chronic bullous disease of childhood"
"d010391","pemphigoid bullous","pemphigoid;pemphigoids"
"d010392","pemphigus",""
"d000051","acantholysis","acantholyses"
"d012872","skin diseases vesiculobullous","skin disease vesiculobullous;vesiculobullous skin disease;vesiculobullous dermatoses;dermatoses vesiculobullous;skin diseases bullous;bullous skin disease;skin disease bullous;bullous skin diseases;bullous dermatoses;dermatoses bullous;vesicular skin diseases;skin disease vesicular;vesicular skin disease;skin diseases vesicular;pustular dermatosis subcorneal;dermatoses subcorneal pustular;dermatosis subcorneal pustular;pustular dermatoses subcorneal;subcorneal pustular dermatoses;sneddon-wilkinson disease;sneddon wilkinson disease;subcorneal pustular dermatosis"
"d007871","leg ulcer","ulcers leg"
"d003668","pressure ulcer","ulcers pressure;bedsore;bedsores;pressure sore;pressure sores;sore pressure;sores pressure;bed sores;bed sore;sore bed;sores bed;decubitus ulcer;decubitus ulcers;ulcer decubitus;ulcers decubitus"
"d012883","skin ulcer","ulcers skin"
"d016575","hidradenitis","hidradenitides;hydradenitis;hydradenitides;hidrosadenitis;hidrosadenitides;eccrine hidradenitides neutrophilic;hidradenitides neutrophilic eccrine;neutrophilic eccrine hidradenitides"
"d006945","hyperhidrosis",""
"d007007","hypohidrosis","anhidrosis"
"d005588","fox-fordyce disease","fox fordyce disease;fox-fordyce syndrome;fox fordyce syndrome;syndrome fox-fordyce;miliaria apocrine;apocrine miliaria"
"d008883","miliaria","prickly heat;heat prickly"
"d013543","sweat gland diseases","disease sweat gland;sweat gland disease"
"d054506","chloracne","chlorine acne;acne chlorine;acnes chlorine;chlorine acnes"
"d017486","acneiform eruptions","acneiform eruption;eruption acneiform"
"d005348","fibrocystic breast disease","mammary dysplasia;dysplasia mammary;fibrocystic disease of breast;fibrocystic mastopathy;mastopathy fibrocystic;breast dysplasia;dysplasia breast;fibrocystic changes of breast;breast fibrocystic change;breast fibrocystic changes;microglandular adenosis;adenoses microglandular;adenosis microglandular;microglandular adenoses;adenosis of breast;breast adenosis;chronic cystic mastitis;cystic mastitis chronic;cystic breast disease;breast disease cystic;disease cystic breast;cystic disease of breast;breast cystic disease;breast cystic diseases"
"d006177","gynecomastia","male breast enlargement;breast enlargement male;enlargement male breast"
"d001941","breast diseases","breast disease;disease breast;breast disease endocrine;disease endocrine breast;diseases endocrine breast;endocrine breast disease"
"d012871","skin diseases","skin disease;dermatoses;dermatosis;skin and subcutaneous tissue disorders"
"d017437","skin and connective tissue diseases",""
"d002115","calciphylaxis","calciphylaxes"
"d050380","monckeberg medial calcific sclerosis","monckebergs medial calcific sclerosis;monckebergs sclerosis;monckeberg sclerosis;monckebergs sclerosis;sclerosis monckebergs;sclerosis mnckeberg medial calcific;mnckebergs medial calcific sclerosis;mnckebergs sclerosis;mnckeberg sclerosis;mnckebergs sclerosis;sclerosis mnckebergs;medial calcific sclerosis;calcific scleroses medial;calcific sclerosis medial;medial calcific scleroses;scleroses medial calcific;sclerosis medial calcific;mnckeberg medial calcific sclerosis"
"d061205","vascular calcification","calcifications vascular;vascular calcinosis;calcinoses vascular;calcinosis vascular;vascular calcinoses"
"d002114","calcinosis","calcinoses;calcification pathologic;pathologic calcification;microcalcification;microcalcifications;microcalcinoses;calcinoses tumoral;tumoral calcinoses"
"d006934","hypercalcemia","milk-alkali syndrome;milk alkali syndrome;syndrome milk-alkali"
"d006996","hypocalcemia",""
"d002128","calcium metabolism disorders","calcium metabolism disorder;disorder calcium metabolism"
"d049932","nijmegen breakage syndrome","ataxia-telangiectasia variant 1;ataxia telangiectasia variant 1;ataxia-telangiectasia variant 1s;variant 1s ataxia-telangiectasia;ataxia-telangiectasia variant v1;ataxia telangiectasia variant v1;ataxia-telangiectasia variant v1s;variant v1 ataxia-telangiectasia;variant v1s ataxia-telangiectasia;seemanova syndrome ii;immunodeficiency microcephaly and chromosomal instability;microcephaly with normal intelligence immunodeficiency and lymphoreticular malignancies;nonsyndromal microcephaly autosomal recessive with normal intelligence;seemanova syndrome 2;at-v1;berlin breakage syndrome;breakage syndrome berlin;syndrome berlin breakage"
"d049914","dna repair-deficiency disorders","dna repair deficiency disorders;dna repair-deficiency disorder;disorder dna repair-deficiency;dna repair-deficiency;dna repair deficiency;dna repair-deficiencies;deficient dna repair;dna repair deficient;dna repairs deficient;deficient dna repairs;repair deficient dna;repairs deficient dna;chromosome instability syndromes;chromosome instability syndrome;syndrome chromosome instability;syndromes chromosome instability"
"d003922","diabetes mellitus type 1","diabetes mellitus insulin-dependent;diabetes mellitus insulin dependent;insulin-dependent diabetes mellitus;diabetes mellitus juvenile-onset;diabetes mellitus juvenile onset;juvenile-onset diabetes mellitus;iddm;juvenile-onset diabetes;diabetes juvenile-onset;juvenile onset diabetes;diabetes mellitus sudden-onset;diabetes mellitus sudden onset;sudden-onset diabetes mellitus;diabetes mellitus insulin-dependent 1;insulin-dependent diabetes mellitus 1;insulin dependent diabetes mellitus 1;type 1 diabetes;diabetes type 1;diabetes mellitus type i;diabetes autoimmune;autoimmune diabetes;diabetes mellitus brittle;brittle diabetes mellitus;diabetes mellitus ketosis-prone;diabetes mellitus ketosis prone;ketosis-prone diabetes mellitus"
"d003923","diabetes mellitus lipoatrophic","lipoatrophic diabetes;diabete lipoatrophic;diabetes lipoatrophic;lipoatrophic diabete"
"d003924","diabetes mellitus type 2","diabetes mellitus noninsulin-dependent;diabetes mellitus ketosis-resistant;diabetes mellitus ketosis resistant;ketosis-resistant diabetes mellitus;diabetes mellitus non insulin dependent;diabetes mellitus non-insulin-dependent;non-insulin-dependent diabetes mellitus;diabetes mellitus stable;stable diabetes mellitus;diabetes mellitus type ii;niddm;diabetes mellitus noninsulin dependent;diabetes mellitus maturity-onset;diabetes mellitus maturity onset;maturity-onset diabetes mellitus;maturity onset diabetes mellitus;mody;diabetes mellitus slow-onset;diabetes mellitus slow onset;slow-onset diabetes mellitus;noninsulin-dependent diabetes mellitus;noninsulin dependent diabetes mellitus;maturity-onset diabetes;diabetes maturity-onset;maturity onset diabetes;type 2 diabetes;diabetes type 2;diabetes mellitus adult-onset;adult-onset diabetes mellitus;diabetes mellitus adult onset"
"d016883","diabetic ketoacidosis","diabetic acidosis;diabetic ketoacidoses;ketoacidoses diabetic;ketosis diabetic;acidosis diabetic;acidoses diabetic;diabetic acidoses;diabetic ketosis;diabetic ketoses;ketoses diabetic"
"d000071698","latent autoimmune diabetes in adults","diabetes mellitus type 15;type 15 diabetes mellitus;type 15 diabetes;diabetes type 15;latent autoimmune diabetes of adults"
"d011236","prediabetic state","states prediabetic;prediabetes"
"d003920","diabetes mellitus",""
"d003921","diabetes mellitus experimental","alloxan diabetes;diabetes alloxan;streptozotocin diabetes;diabetes streptozotocin;streptozocin diabetes;diabete streptozocin;diabetes streptozocin;streptozocin diabete"
"d018149","glucose intolerance","intolerances glucose;impaired glucose tolerance;glucose tolerance impaired;glucose tolerances impaired;impaired glucose tolerances;tolerance impaired glucose;tolerances impaired glucose"
"d006943","hyperglycemia",""
"d024821","metabolic syndrome","syndromes metabolic;insulin resistance syndrome x;syndrome x metabolic;syndrome x insulin resistance;metabolic x syndrome;syndrome metabolic x;x syndrome metabolic;syndrome x dysmetabolic;reaven syndrome x;syndrome x reaven;metabolic cardiovascular syndrome;cardiovascular syndrome metabolic;cardiovascular syndromes metabolic;syndrome metabolic cardiovascular"
"d007333","insulin resistance","insulin sensitivity;sensitivity insulin"
"d006946","hyperinsulinism","hyperinsulinemia;compensatory hyperinsulinemia;hyperinsulinemia compensatory"
"d007003","hypoglycemia",""
"d044882","glucose metabolism disorders","disorder glucose metabolism;metabolism disorder glucose;glucose metabolic disorders;disorder glucose metabolic;disorders glucose metabolic;metabolic disorder glucose;metabolic disorders glucose;glucose metabolism disorder;glucose metabolic disorder"
"d006486","hemosiderosis","hemosideroses"
"d019190","iron overload",""
"d019189","iron metabolism disorders","disorder iron metabolism;iron metabolism disorder;metabolism disorder iron"
"d006937","hypercholesterolemia","high cholesterol levels;cholesterol level high;cholesterol levels high;high cholesterol level;level high cholesterol;levels high cholesterol;elevated cholesterol;cholesterol elevated;cholesterols elevated;elevated cholesterols;hypercholesteremia;hypercholesteremias"
"d006951","hyperlipoproteinemias","hyperlipoproteinemia"
"d015228","hypertriglyceridemia",""
"d006949","hyperlipidemias","hyperlipemia;hyperlipemias;hyperlipidemia;lipidemia;lipidemias;lipemia;lipemias"
"d052476","hypobetalipoproteinemia familial apolipoprotein b","hypobetalipoproteinemia familial apo b;apolipoprotein b deficiency disease;abetalipoproteinemia normotriglyceridemic steinbert type;apolipoprotein b deficiency;apolipoprotein b deficiencies"
"d050171","dyslipidemias","dyslipidemia;dyslipoproteinemias;dyslipoproteinemia"
"d014973","xanthomatosis","xanthomatoses;xanthoma;xanthomas"
"d052439","lipid metabolism disorders","lipid metabolism disorder;metabolism disorder lipid"
"d028361","mitochondrial diseases","disease mitochondrial;mitochondrial disease;mitochondrial disorders;disorder mitochondrial;disorders mitochondrial;mitochondrial disorder;oxidative phosphorylation deficiencies;deficiencies oxidative phosphorylation;deficiency oxidative phosphorylation;oxidative phosphorylation deficiency;phosphorylation deficiencies oxidative;phosphorylation deficiency oxidative;respiratory chain deficiencies mitochondrial;deficiencies respiratory chain;deficiency respiratory chain;respiratory chain deficiency;mitochondrial respiratory chain deficiencies;electron transport chain deficiencies mitochondrial;mitochondrial electron transport chain deficiencies"
"d054559","hyperphosphatemia",""
"d017674","hypophosphatemia",""
"d010760","phosphorus metabolism disorders","disorder phosphorus metabolism;metabolism disorder phosphorus;phosphorus metabolism disorder"
"d011164","porphyrias","porphyrin disorder;disorder porphyrin;disorders porphyrin;porphyrin disorders;porphyria"
"d000686","amyloidosis","amyloidoses"
"d057165","proteostasis deficiencies","deficiency proteostasis;proteostasis deficiency;proteostasis dysfunctions;dysfunction proteostasis;dysfunctions proteostasis;proteostasis dysfunction;protein misfolding disorders;disorder protein misfolding;disorders protein misfolding;misfolding disorder protein;misfolding disorders protein;protein misfolding disorder;protein folding disorders;disorder protein folding;disorders protein folding;folding disorder protein;folding disorders protein;protein folding disorder;protein folding diseases;disease protein folding;diseases protein folding;folding disease protein;folding diseases protein;protein folding disease;protein misfolding diseases;disease protein misfolding;diseases protein misfolding;misfolding disease protein;misfolding diseases protein;protein misfolding disease"
"d019282","wasting syndrome","wasting disease;wasting diseases"
"d003681","dehydration","water stress;stress water"
"d006947","hyperkalemia","hyperpotassemia;hyperpotassemias"
"d006955","hypernatremia",""
"d007008","hypokalemia","hypopotassemia;hypopotassemias"
"d007010","hyponatremia",""
"d014869","water intoxication",""
"d014883","water-electrolyte imbalance","imbalances water-electrolyte;water electrolyte imbalance"
"d000140","acidosis lactic",""
"d007662","ketosis","ketoacidosis;ketoacidoses;ketoses metabolic;metabolic ketoses;metabolic ketoacidosis;ketoacidoses metabolic;ketoacidosis metabolic;metabolic ketoacidoses;acetonemia;acetonemias;ketonemia;ketonemias;ketoacidemia;ketoacidemias;ketonuria;ketonurias;ketoaciduria;ketoacidurias;acetonuria;acetonurias"
"d000138","acidosis","acidoses;acidoses metabolic;metabolic acidoses"
"d000471","alkalosis","alkaloses"
"d000137","acid-base imbalance","acid base imbalance;imbalances acid-base"
"d008659","metabolic diseases","disease metabolic;metabolic disease;thesaurismosis;thesaurismoses"
"d015362","child nutrition disorders","child nutrition disorder;nutrition disorder child;child overnutrition;overnutrition child;child malnutrition;malnutrition child;malnutrition in children"
"d006986","hypervitaminosis a",""
"d007228","infant nutrition disorders","infant nutrition disorder;nutrition disorder infant;infant overnutrition;overnutrition infant;infant malnutrition;malnutrition in infant;malnutrition in infants;malnutrition infant;infantile malnutrition;malnutrition infantile"
"d001206","ascorbic acid deficiency","vitamin c deficiency;deficiency vitamin c;deficiencies vitamin c;vitamin c deficiencies;ascorbic acid deficiencies;deficiencies ascorbic acid"
"d014802","vitamin a deficiency","deficiencies vitamin a;vitamin a deficiencies"
"d002796","choline deficiency","choline deficiencies;deficiencies choline"
"d005494","folic acid deficiency","acid deficiencies folic;deficiencies folic acid;folic acid deficiencies"
"d010383","pellagra",""
"d012257","riboflavin deficiency","deficiencies riboflavin;riboflavin deficiencies"
"d001602","beriberi",""
"d013832","thiamine deficiency","deficiencies thiamine;thiamine deficiencies"
"d026681","vitamin b 6 deficiency","deficiency vitamin b6;b6 deficiencies vitamin;b6 deficiency vitamin;deficiencies vitamin b6;vitamin b6 deficiencies;vitamin deficiency b6;b6 vitamin deficiencies;b6 vitamin deficiency;deficiencies b6 vitamin;deficiency b6 vitamin;vitamin deficiencies b6;vitamin b6 deficiency;pyridoxine deficiency;deficiency pyridoxine"
"d014806","vitamin b 12 deficiency","vitamin b12 deficiency;deficiency vitamin b12;deficiencies vitamin b12;vitamin b12 deficiencies"
"d014804","vitamin b deficiency","deficiencies vitamin b;vitamin b deficiencies"
"d014808","vitamin d deficiency","deficiencies vitamin d;vitamin d deficiencies"
"d013231","steatitis","steatitides"
"d014811","vitamin e deficiency","deficiencies vitamin e;vitamin e deficiencies"
"d001361","avitaminosis","avitaminoses;deficiency vitamin;deficiencies vitamin;vitamin deficiencies;vitamin deficiency"
"d008275","magnesium deficiency","deficiencies magnesium;magnesium deficiencies"
"d011191","potassium deficiency","deficiencies potassium;potassium deficiencies"
"d011502","protein-energy malnutrition","malnutritions protein-energy;protein energy malnutrition;protein-calorie malnutrition;malnutrition protein-calorie;protein calorie malnutrition;marasmus"
"d011488","protein deficiency","deficiencies protein;protein deficiencies"
"d013540","swayback","enzootic ataxia;ataxia enzootic;ataxias enzootic;enzootic ataxias"
"d003677","deficiency diseases","deficiency disease;disease deficiency"
"d055677","refeeding syndrome",""
"d007732","kwashiorkor",""
"d000067011","severe acute malnutrition",""
"d013217","starvation",""
"d044342","malnutrition","nutritional deficiency;nutritional deficiencies;undernutrition;malnourishment;malnourishments"
"d056128","obesity abdominal","abdominal obesities;obesities abdominal;central obesity;central obesities;obesities central;obesity central;obesity visceral;visceral obesity;obesities visceral;visceral obesities"
"d044343","overnutrition","hypernutrition"
"d009748","nutrition disorders","nutrition disorder;nutritional disorders;nutritional disorder"
"d009750","nutritional and metabolic diseases",""
"d006944","hyperglycemic hyperosmolar nonketotic coma","nonketotic hyperosmolar coma;coma nonketotic hyperosmolar;comas nonketotic hyperosmolar;hyperosmolar coma nonketotic;hyperosmolar comas nonketotic;nonketotic hyperosmolar comas;nonketotic hyperglycemic coma;coma nonketotic hyperglycemic;hyperglycemic coma nonketotic;hyperosmolar nonketotic coma;coma hyperosmolar nonketotic;comas hyperosmolar nonketotic;hyperosmolar nonketotic comas;nonketotic coma hyperosmolar;nonketotic comas hyperosmolar;hyperosmolar hyperglycemic state;hyperglycemic state hyperosmolar;hyperglycemic states hyperosmolar;hyperosmolar hyperglycemic states;hyperosmolar hyperglycemic syndrome;hyperglycemic syndrome hyperosmolar;hyperglycemic syndromes hyperosmolar;hyperosmolar hyperglycemic syndromes;syndrome hyperosmolar hyperglycemic;syndromes hyperosmolar hyperglycemic"
"d003926","diabetic coma","comas diabetic"
"d048909","diabetes complications","diabetes complication;diabetes-related complications;diabetes related complications;diabetes-related complication;diabetic complications;diabetic complication;complications of diabetes mellitus;diabetes mellitus complication;diabetes mellitus complications"
"d005058","eunuchism","eunuchoidism;hypogonadism male"
"d007006","hypogonadism",""
"d011628","puberty delayed",""
"d011629","puberty precocious","precocious puberties;puberties precocious;pubertas praecox;praecox pubertas;precocious puberty central;central precocious puberties;central precocious puberty;precocious puberties central;puberties central precocious;puberty central precocious;sexual precocity;precocities sexual;precocity sexual;sexual precocities;idiopathic sexual precocity;idiopathic sexual precocities;precocities idiopathic sexual;precocity idiopathic sexual;sexual precocities idiopathic;sexual precocity idiopathic;familial precocious puberty;familial precocious puberties;precocious puberties familial;precocious puberty familial;puberties familial precocious;puberty familial precocious;precocious puberty male-limited;male-limited precocious puberties;male-limited precocious puberty;precocious puberties male-limited;puberties male-limited precocious;puberty male-limited precocious;precocious puberty male limited;testotoxicosis"
"d006058","gonadal disorders","disorder gonadal;gonadal disorder"
"d049950","hyperparathyroidism primary","hyperparathyroidisms primary;primary hyperparathyroidisms"
"d006962","hyperparathyroidism secondary","hyperparathyroidisms secondary;secondary hyperparathyroidisms"
"d006961","hyperparathyroidism",""
"d007011","hypoparathyroidism",""
"d010279","parathyroid diseases","disease parathyroid;parathyroid disease;parathyroid disorders;disorder parathyroid;disorders parathyroid;parathyroid disorder"
"d016884","polyendocrinopathies autoimmune","autoimmune polyendocrinopathy;polyendocrinopathy autoimmune;polyglandular type iii autoimmune syndrome;polyglandular autoimmune syndrome type 3;autoimmune syndrome type iii polyglandular;autoimmune polyglandular syndrome type iii;autoimmune polyglandular syndrome type 3;polyglandular type i autoimmune syndrome;apeced;aps type 1;autoimmune polyendocrinopathy syndrome type 1;autoimmune polyendocrinopathy with candidiasis and ectodermal dystrophy;autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy;autoimmune polyendocrinopathy candidiasis ectodermal dystrophy;polyendocrinopathy-candidiasis-ectodermal dystrophy autoimmune;autoimmune polyendocrinopathy-candidiasis-ectodermal-dystrophy;autoimmune polyglandular syndrome type i;autoimmune polyglandular syndrome type 1;autoimmune polyglandular syndrome type i;autoimmune syndrome type i polyglandular;polyendocrinopathy-candidiasis-ectodermal-dystrophy autoimmune;polyendocrinopathy candidiasis ectodermal dystrophy autoimmune;polyglandular autoimmune syndrome type 1;polyglandular autoimmune syndrome type i;aire deficiency;aire deficiencies;deficiency aire;polyglandular type ii autoimmune syndrome;autoimmune polyendocrine syndrome type ii;autoimmune polyglandular syndrome type ii;autoimmune syndrome type ii polyglandular;diabetes mellitus addison disease myxedema;schmidts syndrome;syndrome schmidts;multiple endocrine deficiency syndrome type 2;polyendocrine autoimmune syndrome type ii;polyglandular autoimmune syndrome type 2;polyglandular deficiency syndrome type 2;schmidt syndrome;syndrome schmidt;autoimmune polyendocrine syndrome type 2;diabetes mellitus addisons disease myxedema"
"d005067","euthyroid sick syndromes","euthyroid sick syndrome;sick euthyroid syndrome;syndrome sick euthyroid;non-thyroidal illness syndrome;non thyroidal illness syndrome;syndrome non-thyroidal illness;syndromes non-thyroidal illness;low t3-low t4 syndrome;low t3 low t4 syndrome;low t3 and low t4 syndrome;low t3-high t4 syndrome;low t3 high t4 syndrome;high t4 syndrome;high t4 syndromes;low t3 syndrome"
"d006043","goiter endemic","endemic goiters;goiters endemic"
"d006044","goiter nodular","goiters nodular;nodular goiters"
"d006045","goiter substernal","goiters substernal;substernal goiters;goiter intrathoracic;goiters intrathoracic;intrathoracic goiters;intrathoracic goiter"
"d006042","goiter",""
"d013958","thyroid crisis","thyrotoxic storm;storm thyrotoxic;thyrotoxic crisis;crisis thyrotoxic;thyroid storm;storm thyroid"
"d013971","thyrotoxicosis","thyrotoxicoses"
"d006980","hyperthyroidism","hyperthyroid;hyperthyroids"
"d018382","thyroid hormone resistance syndrome","refetoff-dewind-degroot syndrome;refetoff dewind degroot syndrome;syndrome refetoff-dewind-degroot;refetoff syndrome;syndrome refetoff;generalized resistance to thyroid hormone;thyroid hormone resistance;hormone resistance thyroid;resistance thyroid hormone;generalized thyroid hormone resistance"
"d006981","hyperthyroxinemia",""
"d007037","hypothyroidism","thyroid-stimulating hormone deficiency;deficiency thyroid-stimulating hormone;hormone deficiency thyroid-stimulating;thyroid stimulating hormone deficiency;thyroid-stimulating hormone deficiencies;tsh deficiency;deficiency tsh;tsh deficiencies"
"d050031","hashimoto disease","hashimoto struma;hashimoto thyroiditis;hashimoto thyroiditides;thyroiditides hashimoto;thyroiditis hashimoto;hashimotos syndrome;hashimoto syndrome;hashimotos syndromes;hashimotos syndrome;syndrome hashimotos;syndromes hashimotos;hashimotos struma;chronic lymphocytic thyroiditis;chronic lymphocytic thyroiditides;lymphocytic thyroiditides chronic;lymphocytic thyroiditis chronic;thyroiditides chronic lymphocytic;thyroiditis chronic lymphocytic;hashimotos disease;disease hashimotos;hashimotos disease"
"d013967","thyroiditis autoimmune","autoimmune thyroiditides;thyroiditides autoimmune;thyroiditis lymphocytic;lymphocytic thyroiditides;lymphocytic thyroiditis;thyroiditides lymphocytic;thyroiditis lymphomatous;lymphomatous thyroiditides;lymphomatous thyroiditis;thyroiditides lymphomatous"
"d013968","thyroiditis subacute","subacute thyroiditides;thyroiditides subacute;subacute painful thyroiditis;painful thyroiditides subacute;subacute painful thyroiditides;thyroiditides subacute painful;granulomatous thyroiditis;granulomatous thyroiditides;thyroiditides granulomatous;thyroiditis granulomatous;subacute nonsuppurative thyroiditis;nonsuppurative thyroiditides subacute;subacute nonsuppurative thyroiditides;thyroiditides subacute nonsuppurative;de quervain thyroiditis;thyroiditis de quervain;giant cell thyroiditis;cell thyroiditides giant;cell thyroiditis giant;giant cell thyroiditides;thyroiditides giant cell;thyroiditis giant cell"
"d013966","thyroiditis","thyroiditides"
"d013959","thyroid diseases","disease thyroid;thyroid disease"
"d000075262","hypoadrenocorticism familial","familial hypoadrenocorticisms;hypoadrenocorticisms familial;complex glycerol kinase deficiency;xp21 contiguous gene deletion syndrome;x-linked adrenal hypoplasia;adrenal hypoplasia x-linked;x linked adrenal hypoplasia;familial x-linked addison disease;familial x linked addison disease;adrenal hypoplasia congenital with hypogonadotropic hypogonadism;addison disease x-linked;addison disease x linked;x-linked addison disease;cytomegalic adrenocortical hypoplasia;cytomegalic adrenocortical hypoplasias;ahc with isolated gonadotropin deficiency;x-linked congenital adrenal hypoplasia;x linked congenital adrenal hypoplasia;adrenal hypoplasia congenital;congenital adrenal hypoplasia;congenital adrenal hypoplasias;hypoplasia congenital adrenal"
"d000224","addison disease","primary adrenal insufficiency;adrenal insufficiency primary;primary hypoadrenalism;hypoadrenalism primary;hypoadrenalisms primary;addisons disease;addisons disease;primary adrenocortical insufficiency;adrenocortical insufficiencies primary;adrenocortical insufficiency primary;insufficiencies primary adrenocortical;insufficiency primary adrenocortical;primary adrenocortical insufficiencies"
"d006994","hypoaldosteronism","type iv renal tubular acidosis;renal tubular acidosis type iv;acidosis renal tubular type iv"
"d000309","adrenal insufficiency","adrenal insufficiencies;hypoadrenalism;adrenal gland hypofunction;hypofunction adrenal gland"
"d003480","cushing syndrome","cushings syndrome;syndrome cushings;hypercortisolism"
"d006929","hyperaldosteronism","aldosteronism;conn syndrome;syndrome conn;conns syndrome;conns syndrome;syndrome conns"
"d000308","adrenocortical hyperfunction","hypercorticism;hyperadrenocorticism;adrenal gland hyperfunction;hyperfunction adrenal gland;hyperadrenalism"
"d000303","adrenal cortex diseases","adrenal cortex disease;cortex disease adrenal;disease adrenal cortex"
"d000307","adrenal gland diseases","adrenal gland disease;disease adrenal gland;gland disease adrenal"
"d004700","endocrine system diseases","disease endocrine system;endocrine system disease;system disease endocrine;endocrine diseases;disease endocrine;diseases endocrine;endocrine disease;diseases of endocrine system"
"d016736","antiphospholipid syndrome","hughes syndrome;syndrome hughes;antiphospholipid antibody syndrome;antibody syndrome antiphospholipid;antiphospholipid antibody syndromes;syndrome antiphospholipid antibody;anti-phospholipid antibody syndrome;anti phospholipid antibody syndrome;antibody syndrome anti-phospholipid;syndrome anti-phospholipid antibody;anti-phospholipid syndrome;anti phospholipid syndrome;syndrome anti-phospholipid"
"d000077733","immunoglobulin g4-related disease","g4-related diseases immunoglobulin;immunoglobulin g4 related disease;igg4 related systemic disease;igg4-rd;igg4-associated autoimmune disease;autoimmune disease igg4-associated;autoimmune diseases igg4-associated;igg4 associated autoimmune disease;igg4-associated autoimmune diseases;igg4-related disease;igg4 related disease;igg4-related diseases"
"d001327","autoimmune diseases","disease autoimmune;autoimmune disease"
"d006086","graft vs host disease","graft-versus-host disease;disease graft-versus-host;diseases graft-versus-host;graft versus host disease;graft-versus-host diseases;runt disease;disease runt;graft-vs-host disease;disease graft-vs-host;diseases graft-vs-host;graft-vs-host diseases;homologous wasting disease;disease homologous wasting"
"d004342","drug hypersensitivity","drug hypersensitivities;hypersensitivities drug;drug allergy;allergies drug;drug allergies;allergy drug"
"d018777","multiple chemical sensitivity","multiple chemical sensitivities;sensitivities multiple chemical;idiopathic environmental intolerance;environmental intolerance idiopathic;environmental intolerances idiopathic;intolerance idiopathic environmental;intolerances idiopathic environmental;chemical sensitivities multiple;idiopathic environmental intolerances"
"d018877","sick building syndrome","sick house syndrome;syndrome sick house;syndromes sick house"
"d018876","environmental illness","environmental hypersensitivity;illnesses environmental;hypersensitivities environmental;hypersensitivity environmental;environmental hypersensitivities"
"d006968","hypersensitivity delayed","hypersensitivity type iv;hypersensitivities type iv;type iv hypersensitivities;delayed hypersensitivities;hypersensitivities delayed;type iv hypersensitivity;hypersensitivity tuberculin-type;hypersensitivities tuberculin-type;hypersensitivity tuberculin type;tuberculin-type hypersensitivities;tuberculin-type hypersensitivity;tuberculin type hypersensitivity"
"d021181","egg hypersensitivity","egg hypersensitivities;hypersensitivities egg;egg allergy;allergies egg;egg allergies;allergy egg"
"d016269","milk hypersensitivity","hypersensitivities milk;milk hypersensitivities;milk allergy;allergies milk;milk allergies;allergy milk"
"d021184","nut hypersensitivity","hypersensitivities nut;nut hypersensitivities;allergy nut;hypersensitivities tree nut;hypersensitivity tree nut;nut hypersensitivities tree;tree nut hypersensitivities;tree nut allergy;allergies tree nut;allergy tree nut;tree nut allergies;nut allergy;allergies nut;nut allergies"
